Period,Provider Parent Org Code,Provider Parent Name,Provider Org Code,Provider Org Name,Local Authority Code,Local Authority Name,Acute Or Non Acute Description,Reason For Delay,NHS DTOC Beds,NHS,Social Care DTOC beds,Social Care,Both DTOC Beds,Both B
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,410,SOLIHULL,Acute,A_COMPLETION_ASSESSMENT,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,410,SOLIHULL,Acute,B_PUBLIC_FUNDING,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,410,SOLIHULL,Acute,C_FURTHER_NON_ACUTE_NHS,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,410,SOLIHULL,Acute,DI_RESIDENTIAL_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,410,SOLIHULL,Acute,DII_NURSING_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,410,SOLIHULL,Acute,E_CARE_PACKAGE_IN_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,410,SOLIHULL,Acute,F_COMMUNITY_EQUIP_ADAPT,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,410,SOLIHULL,Acute,G_PATIENT_FAMILY_CHOICE,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,410,SOLIHULL,Acute,H_DISPUTES,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,410,SOLIHULL,Acute,I_HOUSING,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,410,SOLIHULL,Non-Acute,A_COMPLETION_ASSESSMENT,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,410,SOLIHULL,Non-Acute,B_PUBLIC_FUNDING,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,410,SOLIHULL,Non-Acute,C_FURTHER_NON_ACUTE_NHS,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,410,SOLIHULL,Non-Acute,DI_RESIDENTIAL_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,410,SOLIHULL,Non-Acute,DII_NURSING_HOME,0,0,0.633333333,19,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,410,SOLIHULL,Non-Acute,E_CARE_PACKAGE_IN_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,410,SOLIHULL,Non-Acute,F_COMMUNITY_EQUIP_ADAPT,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,410,SOLIHULL,Non-Acute,G_PATIENT_FAMILY_CHOICE,0.233333333,7,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,410,SOLIHULL,Non-Acute,H_DISPUTES,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,410,SOLIHULL,Non-Acute,I_HOUSING,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,410,SOLIHULL,Non-Acute,O_OTHER,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,411,WALSALL,Acute,A_COMPLETION_ASSESSMENT,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,411,WALSALL,Acute,B_PUBLIC_FUNDING,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,411,WALSALL,Acute,C_FURTHER_NON_ACUTE_NHS,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,411,WALSALL,Acute,DI_RESIDENTIAL_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,411,WALSALL,Acute,DII_NURSING_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,411,WALSALL,Acute,E_CARE_PACKAGE_IN_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,411,WALSALL,Acute,F_COMMUNITY_EQUIP_ADAPT,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,411,WALSALL,Acute,G_PATIENT_FAMILY_CHOICE,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,411,WALSALL,Acute,H_DISPUTES,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,411,WALSALL,Acute,I_HOUSING,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,411,WALSALL,Non-Acute,A_COMPLETION_ASSESSMENT,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,411,WALSALL,Non-Acute,B_PUBLIC_FUNDING,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,411,WALSALL,Non-Acute,C_FURTHER_NON_ACUTE_NHS,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,411,WALSALL,Non-Acute,DI_RESIDENTIAL_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,411,WALSALL,Non-Acute,DII_NURSING_HOME,1,30,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,411,WALSALL,Non-Acute,E_CARE_PACKAGE_IN_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,411,WALSALL,Non-Acute,F_COMMUNITY_EQUIP_ADAPT,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,411,WALSALL,Non-Acute,G_PATIENT_FAMILY_CHOICE,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,411,WALSALL,Non-Acute,H_DISPUTES,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,411,WALSALL,Non-Acute,I_HOUSING,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,411,WALSALL,Non-Acute,O_OTHER,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,416,WORCESTERSHIRE,Acute,A_COMPLETION_ASSESSMENT,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,416,WORCESTERSHIRE,Acute,B_PUBLIC_FUNDING,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,416,WORCESTERSHIRE,Acute,C_FURTHER_NON_ACUTE_NHS,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,416,WORCESTERSHIRE,Acute,DI_RESIDENTIAL_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,416,WORCESTERSHIRE,Acute,DII_NURSING_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,416,WORCESTERSHIRE,Acute,E_CARE_PACKAGE_IN_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,416,WORCESTERSHIRE,Acute,F_COMMUNITY_EQUIP_ADAPT,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,416,WORCESTERSHIRE,Acute,G_PATIENT_FAMILY_CHOICE,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,416,WORCESTERSHIRE,Acute,H_DISPUTES,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,416,WORCESTERSHIRE,Acute,I_HOUSING,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,416,WORCESTERSHIRE,Non-Acute,A_COMPLETION_ASSESSMENT,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,416,WORCESTERSHIRE,Non-Acute,B_PUBLIC_FUNDING,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,416,WORCESTERSHIRE,Non-Acute,C_FURTHER_NON_ACUTE_NHS,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,416,WORCESTERSHIRE,Non-Acute,DI_RESIDENTIAL_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,416,WORCESTERSHIRE,Non-Acute,DII_NURSING_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,416,WORCESTERSHIRE,Non-Acute,E_CARE_PACKAGE_IN_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,416,WORCESTERSHIRE,Non-Acute,F_COMMUNITY_EQUIP_ADAPT,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,416,WORCESTERSHIRE,Non-Acute,G_PATIENT_FAMILY_CHOICE,0.1,3,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,416,WORCESTERSHIRE,Non-Acute,H_DISPUTES,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,416,WORCESTERSHIRE,Non-Acute,I_HOUSING,0,0,0,0,0,0
MSitDT-June-2018,Q77,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,416,WORCESTERSHIRE,Non-Acute,O_OTHER,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,705,HAMMERSMITH & FULHAM,Acute,A_COMPLETION_ASSESSMENT,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,705,HAMMERSMITH & FULHAM,Acute,B_PUBLIC_FUNDING,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,705,HAMMERSMITH & FULHAM,Acute,C_FURTHER_NON_ACUTE_NHS,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,705,HAMMERSMITH & FULHAM,Acute,DI_RESIDENTIAL_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,705,HAMMERSMITH & FULHAM,Acute,DII_NURSING_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,705,HAMMERSMITH & FULHAM,Acute,E_CARE_PACKAGE_IN_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,705,HAMMERSMITH & FULHAM,Acute,F_COMMUNITY_EQUIP_ADAPT,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,705,HAMMERSMITH & FULHAM,Acute,G_PATIENT_FAMILY_CHOICE,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,705,HAMMERSMITH & FULHAM,Acute,H_DISPUTES,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,705,HAMMERSMITH & FULHAM,Acute,I_HOUSING,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,705,HAMMERSMITH & FULHAM,Non-Acute,A_COMPLETION_ASSESSMENT,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,705,HAMMERSMITH & FULHAM,Non-Acute,B_PUBLIC_FUNDING,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,705,HAMMERSMITH & FULHAM,Non-Acute,C_FURTHER_NON_ACUTE_NHS,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,705,HAMMERSMITH & FULHAM,Non-Acute,DI_RESIDENTIAL_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,705,HAMMERSMITH & FULHAM,Non-Acute,DII_NURSING_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,705,HAMMERSMITH & FULHAM,Non-Acute,E_CARE_PACKAGE_IN_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,705,HAMMERSMITH & FULHAM,Non-Acute,F_COMMUNITY_EQUIP_ADAPT,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,705,HAMMERSMITH & FULHAM,Non-Acute,G_PATIENT_FAMILY_CHOICE,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,705,HAMMERSMITH & FULHAM,Non-Acute,H_DISPUTES,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,705,HAMMERSMITH & FULHAM,Non-Acute,I_HOUSING,0.5,15,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,705,HAMMERSMITH & FULHAM,Non-Acute,O_OTHER,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,717,BARNET,Acute,A_COMPLETION_ASSESSMENT,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,717,BARNET,Acute,B_PUBLIC_FUNDING,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,717,BARNET,Acute,C_FURTHER_NON_ACUTE_NHS,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,717,BARNET,Acute,DI_RESIDENTIAL_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,717,BARNET,Acute,DII_NURSING_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,717,BARNET,Acute,E_CARE_PACKAGE_IN_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,717,BARNET,Acute,F_COMMUNITY_EQUIP_ADAPT,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,717,BARNET,Acute,G_PATIENT_FAMILY_CHOICE,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,717,BARNET,Acute,H_DISPUTES,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,717,BARNET,Acute,I_HOUSING,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,717,BARNET,Non-Acute,A_COMPLETION_ASSESSMENT,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,717,BARNET,Non-Acute,B_PUBLIC_FUNDING,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,717,BARNET,Non-Acute,C_FURTHER_NON_ACUTE_NHS,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,717,BARNET,Non-Acute,DI_RESIDENTIAL_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,717,BARNET,Non-Acute,DII_NURSING_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,717,BARNET,Non-Acute,E_CARE_PACKAGE_IN_HOME,0.333333333,10,0.133333333,4,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,717,BARNET,Non-Acute,F_COMMUNITY_EQUIP_ADAPT,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,717,BARNET,Non-Acute,G_PATIENT_FAMILY_CHOICE,2.3,69,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,717,BARNET,Non-Acute,H_DISPUTES,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,717,BARNET,Non-Acute,I_HOUSING,0.066666667,2,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,717,BARNET,Non-Acute,O_OTHER,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,730,MERTON,Acute,A_COMPLETION_ASSESSMENT,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,730,MERTON,Acute,B_PUBLIC_FUNDING,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,730,MERTON,Acute,C_FURTHER_NON_ACUTE_NHS,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,730,MERTON,Acute,DI_RESIDENTIAL_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,730,MERTON,Acute,DII_NURSING_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q71,NHS ENGLAND LONDON,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,730,MERTON,Acute,E_CARE_PACKAGE_IN_HOME,0,0,0,0,0,0
